country,year,forest-km
Cyprus,1990,1611
Czech Republic,2012,26610
Czech Republic,2011,26590
Czech Republic,2010,26570
Czech Republic,2009,26550
Czech Republic,2008,26530
Czech Republic,2007,26510
Czech Republic,2006,26490
Czech Republic,2005,26470
Czech Republic,2004,26450
Czech Republic,2003,26430
Czech Republic,2002,26410
Czech Republic,2001,26390
Czech Republic,2000,26370
Czech Republic,1999,26362
Czech Republic,1998,26354
Czech Republic,1997,26346
Czech Republic,1996,26338
Czech Republic,1995,26330
Czech Republic,1994,26322
Czech Republic,1993,26314
Czech Republic,1990,26290
Denmark,2012,5480
Denmark,2011,5460
Denmark,2010,5440
Denmark,2009,5420
Denmark,2008,5400
Denmark,2007,5380
Denmark,2006,5360
Denmark,2005,5340
Denmark,2004,5244
Denmark,2003,5148
Denmark,2002,5052
Denmark,2001,4956
Denmark,2000,4860
Denmark,1999,4819
Denmark,1998,4778
Denmark,1997,4737
Denmark,1996,4696
Denmark,1995,4655
Denmark,1994,4614
Denmark,1993,4573
Denmark,1992,4532
Denmark,1991,4491
Denmark,1990,4450
Djibouti,2012,56
Djibouti,2011,56
Djibouti,2010,56
Djibouti,2009,56
Djibouti,2008,56
Djibouti,2007,56
Djibouti,2006,56
Djibouti,2005,56
Djibouti,2004,56
Djibouti,2003,56
Djibouti,2002,56
Djibouti,2001,56
Djibouti,2000,56
Djibouti,1999,56
Djibouti,1998,56
Djibouti,1997,56
Djibouti,1996,56
Djibouti,1995,56
Djibouti,1994,56
Djibouti,1993,56
Djibouti,1992,56
Djibouti,1991,56
Djibouti,1990,56
Dominica,2012,441
Dominica,2011,443.9
Dominica,2010,446.6
Dominica,2009,449.3
Dominica,2008,452
Dominica,2007,455
Dominica,2006,457
Dominica,2005,460
Dominica,2004,463
Dominica,2003,465
Dominica,2002,468
Dominica,2001,471
Dominica,2000,473
Dominica,1999,476
Dominica,1998,479
Dominica,1997,481
Dominica,1996,484
Dominica,1995,487
Dominica,1994,489
Dominica,1993,492
Dominica,1992,495
Dominica,1991,497
Dominica,1990,500
Dominican Republic,2012,19720
Dominican Republic,2011,19720
Dominican Republic,2010,19720
Dominican Republic,2009,19720
Dominican Republic,2008,19720
Dominican Republic,2007,19720
Dominican Republic,2006,19720
Dominican Republic,2005,19720
Dominican Republic,2004,19720
Dominican Republic,2003,19720
Dominican Republic,2002,19720
Dominican Republic,2001,19720
Dominican Republic,2000,19720
Dominican Republic,1999,19720
Dominican Republic,1998,19720
Dominican Republic,1997,19720
Dominican Republic,1996,19720
Dominican Republic,1995,19720
Dominican Republic,1994,19720
Dominican Republic,1993,19720
Dominican Republic,1992,19720
Dominican Republic,1991,19720
Dominican Republic,1990,19720
East Asia & Pacific (all income levels),2012,6608271.6
East Asia & Pacific (all income levels),2011,6604286
East Asia & Pacific (all income levels),2010,6600301.1
East Asia & Pacific (all income levels),2009,6596315.8
East Asia & Pacific (all income levels),2008,6592330.4
East Asia & Pacific (all income levels),2007,6588345.1
East Asia & Pacific (all income levels),2006,6584359.8
East Asia & Pacific (all income levels),2005,6580374.4
East Asia & Pacific (all income levels),2004,6560692.8
East Asia & Pacific (all income levels),2003,6541010
East Asia & Pacific (all income levels),2002,6521328.3
East Asia & Pacific (all income levels),2001,6501645.5
East Asia & Pacific (all income levels),2000,6481963.8
East Asia & Pacific (all income levels),1999,6488923.1
East Asia & Pacific (all income levels),1998,6495883.3
East Asia & Pacific (all income levels),1997,6502843.6
East Asia & Pacific (all income levels),1996,6509802.9
East Asia & Pacific (all income levels),1995,6516763.2
East Asia & Pacific (all income levels),1994,6523722.7
East Asia & Pacific (all income levels),1993,6530682.6
East Asia & Pacific (all income levels),1992,6537642.4
East Asia & Pacific (all income levels),1991,6544602.1
East Asia & Pacific (all income levels),1990,6550932.2
East Asia & Pacific (developing only),2012,4724789.9
East Asia & Pacific (developing only),2011,4711532.7
East Asia & Pacific (developing only),2010,4698276.1
East Asia & Pacific (developing only),2009,4685019.2
East Asia & Pacific (developing only),2008,4671762.1
East Asia & Pacific (developing only),2007,4658505.2
East Asia & Pacific (developing only),2006,4645248.2
East Asia & Pacific (developing only),2005,4631991.2
East Asia & Pacific (developing only),2004,4610483.9
East Asia & Pacific (developing only),2003,4588975.5
East Asia & Pacific (developing only),2002,4567468.1
East Asia & Pacific (developing only),2001,4545959.7
East Asia & Pacific (developing only),2000,4524452.4
East Asia & Pacific (developing only),1999,4532254
East Asia & Pacific (developing only),1998,4540056.6
East Asia & Pacific (developing only),1997,4547859.2
East Asia & Pacific (developing only),1996,4555660.9
East Asia & Pacific (developing only),1995,4563463.5
East Asia & Pacific (developing only),1994,4571265.4
East Asia & Pacific (developing only),1993,4579067.6
East Asia & Pacific (developing only),1992,4586869.8
East Asia & Pacific (developing only),1991,4594671.9
East Asia & Pacific (developing only),1990,4601840.4
Ecuador,2012,94698
Ecuador,2011,96674
Ecuador,2010,98650
Ecuador,2009,100626
Ecuador,2008,102602
Ecuador,2007,104578
Ecuador,2006,106554
Ecuador,2005,108530
Ecuador,2004,110506
Ecuador,2003,112482
Ecuador,2002,114458
Ecuador,2001,116434
Ecuador,2000,118410
Ecuador,1999,120386
Ecuador,1998,122362
Ecuador,1997,124338
Ecuador,1996,126314
Ecuador,1995,128290
Ecuador,1994,130266
Ecuador,1993,132242
Ecuador,1992,134218
Ecuador,1991,136194
Ecuador,1990,138170
Egypt,2012,712
Egypt,2011,706
Egypt,2010,700
Egypt,2009,694
Egypt,2008,688
Egypt,2007,682
Egypt,2006,676
Egypt,2005,670
Egypt,2004,654
Egypt,2003,638
Egypt,2002,622
Egypt,2001,606
Egypt,2000,590
Egypt,1999,575
Egypt,1998,560
Egypt,1997,545
Egypt,1996,530
Egypt,1995,515
Egypt,1994,500
Egypt,1993,485
Egypt,1992,470
Egypt,1991,455
Egypt,1990,440
El Salvador,2012,2782
El Salvador,2011,2826
El Salvador,2010,2870
El Salvador,2009,2914
El Salvador,2008,2958
El Salvador,2007,3002
El Salvador,2006,3046
El Salvador,2005,3090
El Salvador,2004,3136
El Salvador,2003,3182
El Salvador,2002,3228
El Salvador,2001,3274
El Salvador,2000,3320
El Salvador,1999,3365
El Salvador,1998,3410
El Salvador,1997,3455
El Salvador,1996,3500
El Salvador,1995,3545
El Salvador,1994,3590
El Salvador,1993,3635
El Salvador,1992,3680
El Salvador,1991,3725
El Salvador,1990,3770
Equatorial Guinea,2012,16024
Equatorial Guinea,2011,16142
Equatorial Guinea,2010,16260
Equatorial Guinea,2009,16378
Equatorial Guinea,2008,16496
Equatorial Guinea,2007,16614
Equatorial Guinea,2006,16732
Equatorial Guinea,2005,16850
Equatorial Guinea,2004,16966
Equatorial Guinea,2003,17082
Equatorial Guinea,2002,17198
Equatorial Guinea,2001,17314
Equatorial Guinea,2000,17430
Equatorial Guinea,1999,17547
Equatorial Guinea,1998,17664
Equatorial Guinea,1997,17781
Equatorial Guinea,1996,17898
Equatorial Guinea,1995,18015
Equatorial Guinea,1994,18132
Equatorial Guinea,1993,18249
Equatorial Guinea,1992,18366
Equatorial Guinea,1991,18483
Equatorial Guinea,1990,18600
Eritrea,2012,15232
Eritrea,2011,15276
Eritrea,2010,15320
Eritrea,2009,15364
Eritrea,2008,15408
Eritrea,2007,15452
Eritrea,2006,15496
Eritrea,2005,15540
Eritrea,2004,15584
Eritrea,2003,15628
Eritrea,2002,15672
Eritrea,2001,15716
Eritrea,2000,15760
Eritrea,1999,15805
Eritrea,1998,15850
Eritrea,1997,15895
Eritrea,1996,15940
Eritrea,1995,15985
Eritrea,1994,16030
Eritrea,1993,16075
Eritrea,1990,16210
Estonia,2012,21960
Estonia,2011,22100
Estonia,2010,22170
Estonia,2009,22240
Estonia,2008,22310
Estonia,2007,22380
Estonia,2006,22450
Estonia,2005,22520
Estonia,2004,22502
Estonia,2003,22484
Estonia,2002,22466
Estonia,2001,22448
Estonia,2000,22430
Estonia,1999,22277
Estonia,1998,22124
Estonia,1997,21971
Estonia,1996,21818
Estonia,1995,21665
Estonia,1994,21512
Estonia,1993,21359
Estonia,1992,21206
Estonia,1990,20900
Ethiopia,2012,120144
Ethiopia,2011,121552
Ethiopia,2010,122960
Ethiopia,2009,124368
Ethiopia,2008,125776
Ethiopia,2007,127180
Ethiopia,2006,128590
Ethiopia,2005,130000
Ethiopia,2004,131410
Ethiopia,2003,132820
Ethiopia,2002,134230
Ethiopia,2001,135640
Ethiopia,2000,137050
Ethiopia,1999,138459
Ethiopia,1998,139868
Ethiopia,1997,141277
Ethiopia,1996,142686
Ethiopia,1995,144095
Ethiopia,1994,145504
Ethiopia,1993,146913
Ethiopia,1992,164442
Ethiopia,1991,165896
Ethiopia,1990,167350
Euro area,2012,1014379.6
Euro area,2011,1010796.4
Euro area,2010,1007143.1
Euro area,2009,1003490.3
Euro area,2008,999836.2
Euro area,2007,996183.6
Euro area,2006,992530.6
Euro area,2005,988877.5
Euro area,2004,986467.4
Euro area,2003,984058.3
Euro area,2002,981648.3
Euro area,2001,979238.2
Euro area,2000,976828.1
Euro area,1999,962625.6
Euro area,1998,955963.1
Euro area,1997,949301.6
Euro area,1996,942639.1
Euro area,1995,935977.6
Euro area,1994,929317.1
Euro area,1993,922653.6
Euro area,1992,896774.1
Euro area,1991,805809.6
Euro area,1990,910298
Europe & Central Asia (all income levels),2012,10342957.4
Europe & Central Asia (all income levels),2011,10334130.2
Europe & Central Asia (all income levels),2010,10325232.8
Europe & Central Asia (all income levels),2009,10316335.9
Europe & Central Asia (all income levels),2008,10307437.6
Europe & Central Asia (all income levels),2007,10298540.4
Europe & Central Asia (all income levels),2006,10289643.8
Europe & Central Asia (all income levels),2005,10280747.1
Europe & Central Asia (all income levels),2004,10243513
Europe & Central Asia (all income levels),2003,10236470.9
Europe & Central Asia (all income levels),2002,10229426.9
Europe & Central Asia (all income levels),2001,10222383.8
Europe & Central Asia (all income levels),2000,10245369.7
Europe & Central Asia (all income levels),1999,10198613.5
Europe & Central Asia (all income levels),1998,10189426.3
Europe & Central Asia (all income levels),1997,10180241.1
Europe & Central Asia (all income levels),1996,10171053.9
Europe & Central Asia (all income levels),1995,10161869.7
Europe & Central Asia (all income levels),1994,10152684.5
Europe & Central Asia (all income levels),1993,10143494.3
Europe & Central Asia (all income levels),1992,10088787.1
Europe & Central Asia (all income levels),1991,1522161.9
Europe & Central Asia (all income levels),1990,10152122.6
Europe & Central Asia (developing only),2012,644485
Europe & Central Asia (developing only),2011,641172
Europe & Central Asia (developing only),2010,637858.9
Europe & Central Asia (developing only),2009,634545.8
Europe & Central Asia (developing only),2008,631232.8
Europe & Central Asia (developing only),2007,627919.2
Europe & Central Asia (developing only),2006,624606.6
Europe & Central Asia (developing only),2005,621294
Europe & Central Asia (developing only),2004,588655
Europe & Central Asia (developing only),2003,586207
Europe & Central Asia (developing only),2002,583758
Europe & Central Asia (developing only),2001,581310
Europe & Central Asia (developing only),2000,608891
Europe & Central Asia (developing only),1999,577538
Europe & Central Asia (developing only),1998,576214
Europe & Central Asia (developing only),1997,574891
Europe & Central Asia (developing only),1996,573567
Europe & Central Asia (developing only),1995,572245
Europe & Central Asia (developing only),1994,570921
Europe & Central Asia (developing only),1993,569595
Europe & Central Asia (developing only),1992,568274
Europe & Central Asia (developing only),1991,202159
Europe & Central Asia (developing only),1990,594180
European Union,2012,1597945.6
European Union,2011,1592934.4
European Union,2010,1587853.1
European Union,2009,1582772.3
European Union,2008,1577690.2
European Union,2007,1572609.6
European Union,2006,1567528.6
European Union,2005,1562447.5
European Union,2004,1557117.4
European Union,2003,1551788.3
European Union,2002,1546458.3
European Union,2001,1541128.2
European Union,2000,1535798.1
European Union,1999,1520894.6
European Union,1998,1513531.1
European Union,1997,1506168.6
European Union,1996,1498805.1
European Union,1995,1491442.6
European Union,1994,1484081.1
European Union,1993,1476716.6
European Union,1992,1423830.1
European Union,1991,1313637.6
European Union,1990,1462258
Faeroe Islands,2012,1
Faeroe Islands,2011,1
Faeroe Islands,2010,1
Faeroe Islands,2009,1
Faeroe Islands,2008,1
Faeroe Islands,2007,1
Faeroe Islands,2006,1
Faeroe Islands,2005,1
Faeroe Islands,2004,1
Faeroe Islands,2003,1
Faeroe Islands,2002,1
Faeroe Islands,2001,1
Faeroe Islands,2000,1
Faeroe Islands,1999,1
Faeroe Islands,1998,1
Faeroe Islands,1997,1
Faeroe Islands,1996,1
Faeroe Islands,1995,1
Faeroe Islands,1994,1
Faeroe Islands,1993,1
Faeroe Islands,1992,1
Faeroe Islands,1991,1
Faeroe Islands,1990,1
Fiji,2012,10208
Fiji,2011,10174
Fiji,2010,10140.8
Fiji,2009,10107.2
Fiji,2008,10073.5
Fiji,2007,10039.9
Fiji,2006,10006.2
Fiji,2005,9972.6
Fiji,2004,9939
Fiji,2003,9905.3
Fiji,2002,9871.7
Fiji,2001,9838
Fiji,2000,9804.4
Fiji,1999,9776.9
Fiji,1998,9749.3
Fiji,1997,9721.8
Fiji,1996,9694.2
Fiji,1995,9666.7
Fiji,1994,9639.2
Fiji,1993,9611.6
Fiji,1992,9584.1
Fiji,1991,9556.5
Fiji,1990,9529
Finland,2012,221570
Finland,2011,221570
Finland,2010,221570
Finland,2009,221570
Finland,2008,221570
Finland,2007,221570
Finland,2006,221570
Finland,2005,221570
Finland,2004,222174
Finland,2003,222778
Finland,2002,223382
Finland,2001,223986
Finland,2000,224590
Finland,1999,224020
Finland,1998,223450
Finland,1997,222880
Finland,1996,222310
Finland,1995,221740
Finland,1994,221170
Finland,1993,220600
Finland,1992,220030
Finland,1991,219460
Finland,1990,218890
France,2012,160500
France,2011,160020
France,2010,159540
France,2009,159060
France,2008,158580
France,2007,158100
France,2006,157620
France,2005,157140
France,2004,156418
France,2003,155696
France,2002,154974
France,2001,154252
France,2000,153530
France,1999,152714
France,1998,151898
France,1997,151082
France,1996,150266
France,1995,149450
France,1994,148634
France,1993,147818
France,1992,147002
France,1991,146186
France,1990,145370
French Polynesia,2012,1650
French Polynesia,2011,1600
French Polynesia,2010,1550
French Polynesia,2009,1500
French Polynesia,2008,1450
French Polynesia,2007,1400
French Polynesia,2006,1350
French Polynesia,2005,1300
French Polynesia,2004,1250
French Polynesia,2003,1200
French Polynesia,2002,1150
French Polynesia,2001,1100
French Polynesia,2000,1050
French Polynesia,1999,1000
French Polynesia,1998,950
French Polynesia,1997,900
French Polynesia,1996,850
French Polynesia,1995,800
French Polynesia,1994,750
French Polynesia,1993,700
French Polynesia,1992,650
French Polynesia,1991,600
French Polynesia,1990,550
Gabon,2012,220000
Gabon,2011,220000
Gabon,2010,220000
Gabon,2009,220000
Gabon,2008,220000
Gabon,2007,220000
Gabon,2006,220000
Gabon,2005,220000
Gabon,2004,220000
Gabon,2003,220000
Gabon,2002,220000
Gabon,2001,220000
Gabon,2000,220000
Gabon,1999,220000
Gabon,1998,220000
Gabon,1997,220000
Gabon,1996,220000
Gabon,1995,220000
Gabon,1994,220000
Gabon,1993,220000
Gabon,1992,220000
Gabon,1991,220000
Gabon,1990,220000
Gambia,2012,4836
Gambia,2011,4818
Gambia,2010,4800
Gambia,2009,4782
Gambia,2008,4764
Gambia,2007,4746
Gambia,2006,4728
Gambia,2005,4710
Gambia,2004,4690
Gambia,2003,4670
Gambia,2002,4650
Gambia,2001,4630
Gambia,2000,4610
Gambia,1999,4591
Gambia,1998,4572
Gambia,1997,4553
Gambia,1996,4534
Gambia,1995,4515
Gambia,1994,4496
Gambia,1993,4477
Gambia,1992,4458
Gambia,1991,4439
Gambia,1990,4420
Georgia,2012,27371.8
Georgia,2011,27397.4
Georgia,2010,27422.9
Georgia,2009,27448.4
Georgia,2008,27474
Georgia,2007,27499
Georgia,2006,27525
Georgia,2005,27551
Georgia,2004,27576
Georgia,2003,27602
Georgia,2002,27627
Georgia,2001,27653
Georgia,2000,27678
Georgia,1999,27690
Georgia,1998,27701
Georgia,1997,27713
Georgia,1996,27724
Georgia,1995,27736
Georgia,1994,27747
Georgia,1993,27756
Georgia,1992,27770
Georgia,1990,27790
Germany,2012,110760
Germany,2011,110760
Germany,2010,110760
Germany,2009,110760
Germany,2008,110760
Germany,2007,110760
Germany,2006,110760
Germany,2005,110760
Germany,2004,110760
Germany,2003,110760
Germany,2002,110760
Germany,2001,110760
Germany,2000,110760
Germany,1999,110425
Germany,1998,110090
Germany,1997,109755
Germany,1996,109420
Germany,1995,109085
Germany,1994,108750
Germany,1993,108415
Germany,1992,108080
Germany,1991,107745
Germany,1990,107410
Ghana,2012,47092
Ghana,2011,48246
Ghana,2010,49400
Ghana,2009,50554
Ghana,2008,51708
Ghana,2007,52862
Ghana,2006,54016
Ghana,2005,55170
Ghana,2004,56324
Ghana,2003,57478
Ghana,2002,58632
Ghana,2001,59786
Ghana,2000,60940
Ghana,1999,62294
Ghana,1998,63648
Ghana,1997,65002
Ghana,1996,66356
Ghana,1995,67710
Ghana,1994,69064
Ghana,1993,70418
Ghana,1992,71772
Ghana,1991,73126
Ghana,1990,74480
Greece,2012,39634
Greece,2011,39332
Greece,2010,39030
Greece,2009,38728
Greece,2008,38426
Greece,2007,38124
Greece,2006,37822
Greece,2005,37520
Greece,2004,37218
Greece,2003,36916
Greece,2002,36614
Greece,2001,36312
Greece,2000,36010
Greece,1999,35708
Greece,1998,35406
Greece,1997,35104
Greece,1996,34802
Greece,1995,34500
Greece,1994,34198
Greece,1993,33896
Greece,1992,33594
Greece,1991,33292
Greece,1990,32990
Greenland,2012,2.2
Greenland,2011,2.2
Greenland,2010,2.2
Greenland,2009,2.2
Greenland,2008,2
Greenland,2007,2
Greenland,2006,2
Greenland,2005,2
Greenland,2004,2
Greenland,2003,2
Greenland,2002,2
Greenland,2001,2
Greenland,2000,2
Greenland,1999,2
Greenland,1998,2
Greenland,1997,2
Greenland,1996,2
Greenland,1995,2
Greenland,1994,2
Greenland,1993,2
Greenland,1992,2
Greenland,1991,2
Greenland,1990,2
Grenada,2012,169.9
Grenada,2011,169.9
Grenada,2010,169.9
Grenada,2009,169.9
Grenada,2008,169.9
Grenada,2007,169.9
Grenada,2006,169.9
Grenada,2005,169.9
Grenada,2004,169.9
Grenada,2003,169.9
Grenada,2002,169.9
Grenada,2001,169.9
Grenada,2000,169.9
Grenada,1999,169.9
Grenada,1998,169.9
Grenada,1997,169.9
Grenada,1996,169.9
Grenada,1995,169.9
Grenada,1994,169.9
Grenada,1993,169.9
Grenada,1992,169.9
Grenada,1991,169.9
Grenada,1990,169.9
Guam,2012,258.8
Guam,2011,258.8
Guam,2010,258.8
Guam,2009,258.8
Guam,2008,258.8
Guam,2007,258.8
Guam,2006,258.8
Guam,2005,258.8
Guam,2004,258.8
Guam,2003,258.8
Guam,2002,258.8
Guam,2001,258.8
Guam,2000,258.8
Guam,1999,258.8
Guam,1998,258.8
Guam,1997,258.8
Guam,1996,258.8
Guam,1995,258.8
Guam,1994,258.8
Guam,1993,258.8
Guam,1992,258.8
Guam,1991,258.8
Guam,1990,258.8
Guatemala,2012,35446
Guatemala,2011,36008
Guatemala,2010,36570
Guatemala,2009,37132
Guatemala,2008,37694
Guatemala,2007,38256
Guatemala,2006,38818
Guatemala,2005,39380
Guatemala,2004,39920
Guatemala,2003,40460
Guatemala,2002,41000
Guatemala,2001,41540
Guatemala,2000,42080
Guatemala,1999,42620
Guatemala,1998,43160
Guatemala,1997,43700
Guatemala,1996,44240
Guatemala,1995,44780
Guatemala,1994,45320
Guatemala,1993,45860
Guatemala,1992,46400
Guatemala,1991,46940
Guatemala,1990,47480
Guinea,2012,64720
Guinea,2011,65080
Guinea,2010,65440
Guinea,2009,65800
Guinea,2008,66160
Guinea,2007,66520
Guinea,2006,66880
Guinea,2005,67240
Guinea,2004,67600
Guinea,2003,67960
Guinea,2002,68320
Guinea,2001,68680
Guinea,2000,69040
Guinea,1999,69400
Guinea,1998,69760
Guinea,1997,70120
Guinea,1996,70480
Guinea,1995,70840
Guinea,1994,71200
Guinea,1993,71560
Guinea,1992,71920
Guinea,1991,72280
Guinea,1990,72640
Guinea-Bissau,2012,20020
Guinea-Bissau,2011,20120
Guinea-Bissau,2010,20220
Guinea-Bissau,2009,20320
Guinea-Bissau,2008,20420
Guinea-Bissau,2007,20520
Guinea-Bissau,2006,20620
Guinea-Bissau,2005,20720
Guinea-Bissau,2004,20816
Guinea-Bissau,2003,20912
Guinea-Bissau,2002,21008
Guinea-Bissau,2001,21104
Guinea-Bissau,2000,21200
Guinea-Bissau,1999,21296
Guinea-Bissau,1998,21392
Guinea-Bissau,1997,21488
Guinea-Bissau,1996,21584
Guinea-Bissau,1995,21680
Guinea-Bissau,1994,21776
Guinea-Bissau,1993,21872
Guinea-Bissau,1992,21968
Guinea-Bissau,1991,22064
Guinea-Bissau,1990,22160
Guyana,2012,152050
Guyana,2011,152050
Guyana,2010,152050
Guyana,2009,152050
Guyana,2008,152050
Guyana,2007,152050
Guyana,2006,152050
Guyana,2005,152050
Guyana,2004,152050
Guyana,2003,152050
Guyana,2002,152050
Guyana,2001,152050
Guyana,2000,152050
Guyana,1999,152050
Guyana,1998,152050
Guyana,1997,152050
Guyana,1996,152050
Guyana,1995,152050
Guyana,1994,152050
Guyana,1993,152050
Guyana,1992,152050
Guyana,1991,152050
Guyana,1990,152050
Haiti,2012,994
Haiti,2011,1002
Haiti,2010,1010
Haiti,2009,1018
Haiti,2008,1026
Haiti,2007,1034
Haiti,2006,1042
Haiti,2005,1050
Haiti,2004,1058
Haiti,2003,1066
Haiti,2002,1074
Haiti,2001,1082
Haiti,2000,1090
Haiti,1999,1097
Haiti,1998,1104
Haiti,1997,1111
Haiti,1996,1118
Haiti,1995,1125
Haiti,1994,1132
Haiti,1993,1139
Haiti,1992,1146
Haiti,1991,1153
Haiti,1990,1160
Heavily indebted poor countries (HIPC),2012,5334266
Heavily indebted poor countries (HIPC),2011,5912826.1
Heavily indebted poor countries (HIPC),2010,6089570
Heavily indebted poor countries (HIPC),2009,6118118
Heavily indebted poor countries (HIPC),2008,6146666
Heavily indebted poor countries (HIPC),2007,6175210
Heavily indebted poor countries (HIPC),2006,6203760
Heavily indebted poor countries (HIPC),2005,6232315
Heavily indebted poor countries (HIPC),2004,6260623
Heavily indebted poor countries (HIPC),2003,6288931
Heavily indebted poor countries (HIPC),2002,6317239
Heavily indebted poor countries (HIPC),2001,6345547
Heavily indebted poor countries (HIPC),2000,6373855
Heavily indebted poor countries (HIPC),1999,6409072
Heavily indebted poor countries (HIPC),1998,6444290
Heavily indebted poor countries (HIPC),1997,6479507
Heavily indebted poor countries (HIPC),1996,6514724
Heavily indebted poor countries (HIPC),1995,6549942
Heavily indebted poor countries (HIPC),1994,6585157
Heavily indebted poor countries (HIPC),1993,6620376
Heavily indebted poor countries (HIPC),1992,6655594
Heavily indebted poor countries (HIPC),1991,6690811
Heavily indebted poor countries (HIPC),1990,6742239
High income,2012,18703866.6
High income,2011,18708275
High income,2010,18712612.5
High income,2009,18716951.1
High income,2008,18721288.4
High income,2007,18725623.4
High income,2006,18729962.8
High income,2005,18734301.6
High income,2004,18732498.5
High income,2003,18730698.3
High income,2002,18728896.2
High income,2001,18727095
High income,2000,18725293.8
High income,1999,18709793.4
High income,1998,18701832.8
High income,1997,18693873.4
High income,1996,18685913.9
High income,1995,18677955.5
High income,1994,18669996.9
High income,1993,18662036.5
High income,1992,18608553
High income,1991,10407945.4
High income,1990,18645792.8
High income: nonOECD,2012,8991384.1
High income: nonOECD,2011,8995380.1
High income: nonOECD,2010,8999375.2
High income: nonOECD,2009,9003371
High income: nonOECD,2008,9007366.7
High income: nonOECD,2007,9011358.6
High income: nonOECD,2006,9015355.4
High income: nonOECD,2005,9019351.6
High income: nonOECD,2004,9025138.1
High income: nonOECD,2003,9030926.5
High income: nonOECD,2002,9036714
High income: nonOECD,2001,9042502.4
High income: nonOECD,2000,9048290.8
High income: nonOECD,1999,9052948.1
High income: nonOECD,1998,9057605.2
High income: nonOECD,1997,9062262.5
High income: nonOECD,1996,9066920.7
High income: nonOECD,1995,9071579
High income: nonOECD,1994,9076236.1
High income: nonOECD,1993,9080894.4
High income: nonOECD,1992,9085551.6
High income: nonOECD,1991,930532.7
High income: nonOECD,1990,9094871.8
High income: OECD,2012,9712482.5
High income: OECD,2011,9712894.9
High income: OECD,2010,9713237.3
High income: OECD,2009,9713580.1
High income: OECD,2008,9713921.7
High income: OECD,2007,9714264.8
High income: OECD,2006,9714607.4
High income: OECD,2005,9714950
High income: OECD,2004,9707360.4
High income: OECD,2003,9699771.8
High income: OECD,2002,9692182.2
High income: OECD,2001,9684592.6
High income: OECD,2000,9677003
High income: OECD,1999,9656845.3
High income: OECD,1998,9644227.6
High income: OECD,1997,9631610.9
High income: OECD,1996,9618993.2
High income: OECD,1995,9606376.5
High income: OECD,1994,9593760.8
High income: OECD,1993,9581142.1
High income: OECD,1992,9523001.4
High income: OECD,1991,9477412.7
High income: OECD,1990,9550921
Honduras,2012,49520
Honduras,2011,50720
Honduras,2010,51920
Honduras,2009,53120
Honduras,2008,54320
Honduras,2007,55520
Honduras,2006,56720
Honduras,2005,57920
Honduras,2004,59120
Honduras,2003,60320
Honduras,2002,61520
Honduras,2001,62720
Honduras,2000,63920
Honduras,1999,65664
Honduras,1998,67408
Honduras,1997,69152
Honduras,1996,70896
Honduras,1995,72640
Honduras,1994,74384
Honduras,1993,76128
Honduras,1992,77872
Honduras,1991,79616
Honduras,1990,81360
Hungary,2012,20474
Hungary,2011,20382
Hungary,2010,20290
Hungary,2009,20198
Hungary,2008,20106
Hungary,2007,20014
Hungary,2006,19922
Hungary,2005,19830
Hungary,2004,19678
Hungary,2003,19526
Hungary,2002,19374
Hungary,2001,19222
Hungary,2000,19070
Hungary,1999,18964
Hungary,1998,18858
Hungary,1997,18752
Hungary,1996,18646
Hungary,1995,18540
Hungary,1994,18434
Hungary,1993,18328
Hungary,1992,18222
Hungary,1991,18116
Hungary,1990,18010
Iceland,2012,317
Iceland,2011,308
Iceland,2010,299
Iceland,2009,290
Iceland,2008,281
Iceland,2007,272
Iceland,2006,263
Iceland,2005,254
Iceland,2004,240
Iceland,2003,226
Iceland,2002,212
Iceland,2001,198
Iceland,2000,184
Iceland,1999,174.3
Iceland,1998,164.6
Iceland,1997,154.9
Iceland,1996,145.2
Iceland,1995,135.5
Iceland,1994,125.8
Iceland,1993,116.1
Iceland,1992,106.4
Iceland,1991,96.7
Iceland,1990,87
India,2012,687240
India,2011,685790
India,2010,684340
India,2009,682890
India,2008,681440
India,2007,679990
India,2006,678540
India,2005,677090
India,2004,672452
India,2003,667814
India,2002,663176
India,2001,658538
India,2000,653900
India,1999,652449
India,1998,650998
India,1997,649547
India,1996,648096
India,1995,646645
India,1994,645194
India,1993,643743
India,1992,642292
India,1991,640841
India,1990,639390
Indonesia,2012,930620
Indonesia,2011,937470
Indonesia,2010,944320
Indonesia,2009,951170
Indonesia,2008,958020
Indonesia,2007,964870
Indonesia,2006,971720
Indonesia,2005,978570
Indonesia,2004,981674
Indonesia,2003,984778
Indonesia,2002,987882
Indonesia,2001,990986
Indonesia,2000,994090
Indonesia,1999,1013226
Indonesia,1998,1032362
Indonesia,1997,1051498
Indonesia,1996,1070634
Indonesia,1995,1089770
Indonesia,1994,1108906
Indonesia,1993,1128042
Indonesia,1992,1147178
Indonesia,1991,1166314
Indonesia,1990,1185450
Iran,2012,110750
Iran,2011,110750
Iran,2010,110750
Iran,2009,110750
Iran,2008,110750
Iran,2007,110750
Iran,2006,110750
Iran,2005,110750
Iran,2004,110750
Iran,2003,110750
Iran,2002,110750
Iran,2001,110750
Iran,2000,110750
Iran,1999,110750
Iran,1998,110750
Iran,1997,110750
Iran,1996,110750
Iran,1995,110750
Iran,1994,110750
Iran,1993,110750
Iran,1992,110750
Iran,1991,110750
Iran,1990,110750
